,Open,High,Low,Close,Volume
2012-05-30 15:23:00,1.23952,1.23954,1.23918,1.23944,3011700134.277344
2012-05-30 15:24:00,1.23945,1.23964,1.23945,1.23955,2686199951.171875
2012-05-30 15:25:00,1.23955,1.23964,1.23952,1.23963,2557299957.2753906
2012-05-30 15:26:00,1.23963,1.23977,1.23961,1.23975,2276199951.171875
2012-05-30 15:27:00,1.23973,1.23975,1.23958,1.23967,3637300109.863281
2012-05-30 15:28:00,1.23964,1.23993,1.23963,1.2399,1713399963.3789062
2012-05-30 15:29:00,1.2399,1.24001,1.23987,1.23992,2141300048.828125
2012-05-30 15:30:00,1.23995,1.23996,1.23972,1.23986,3140100097.65625
2012-05-30 15:31:00,1.23986,1.23994,1.23979,1.23984,1886999969.4824216
2012-05-30 15:32:00,1.23985,1.23985,1.23913,1.23913,2858599853.515625
2012-05-30 15:33:00,1.23911,1.23925,1.239,1.23918,3074899902.34375
2012-05-30 15:34:00,1.23919,1.23923,1.23887,1.23915,3282699890.1367188
2012-05-30 15:35:00,1.23916,1.23944,1.23908,1.23941,3458099975.585937
2012-05-30 15:36:00,1.23942,1.23966,1.23909,1.23914,2991199951.171875
2012-05-30 15:37:00,1.23915,1.23947,1.23914,1.23936,2012100067.138672
2012-05-30 15:38:00,1.23939,1.23996,1.23924,1.23985,3628999938.964844
2012-05-30 15:39:00,1.23978,1.23981,1.23948,1.23974,3079400024.4140625
2012-05-30 15:40:00,1.23976,1.23993,1.2397,1.23985,3087799987.7929688
2012-05-30 15:41:00,1.23985,1.24009,1.23971,1.24008,2588200073.2421875
2012-05-30 15:42:00,1.24007,1.24058,1.24007,1.24051,2235700073.2421875
2012-05-30 15:43:00,1.24053,1.24077,1.24044,1.24075,2654299926.7578125
2012-05-30 15:44:00,1.24073,1.24075,1.24052,1.24063,2178300018.310547
2012-05-30 15:45:00,1.24061,1.24079,1.24052,1.24054,3198999938.964844
2012-05-30 15:46:00,1.24054,1.24065,1.24047,1.24049,3142099914.550781
2012-05-30 15:47:00,1.24048,1.24068,1.24044,1.24054,3174899902.34375
2012-05-30 15:48:00,1.24053,1.24053,1.23993,1.23996,2182899932.861328
2012-05-30 15:49:00,1.23996,1.24014,1.23982,1.23995,2241900024.4140625
2012-05-30 15:50:00,1.23995,1.24043,1.23995,1.24037,1701300048.828125
2012-05-30 15:51:00,1.24037,1.24066,1.24035,1.24045,2763099975.585937
2012-05-30 15:52:00,1.24045,1.24047,1.24032,1.24044,1164800033.569336
2012-05-30 15:53:00,1.24045,1.24061,1.24024,1.24028,2307100067.138672
2012-05-30 15:54:00,1.24033,1.24033,1.2401,1.24014,2326100006.103516
2012-05-30 15:55:00,1.24014,1.24036,1.24013,1.24024,2225399932.861328
2012-05-30 15:56:00,1.24023,1.24056,1.24023,1.24054,1574499969.482422
2012-05-30 15:57:00,1.24055,1.24068,1.24053,1.24055,1446199951.171875
2012-05-30 15:58:00,1.24052,1.2409,1.24034,1.24085,2986499938.964844
2012-05-30 15:59:00,1.24085,1.24086,1.24062,1.24075,2046600036.6210935
2012-05-30 16:00:00,1.24075,1.24105,1.24066,1.24098,3357200012.2070312
2012-05-30 16:01:00,1.24097,1.24103,1.24075,1.24088,2372799987.7929688
2012-05-30 16:02:00,1.24086,1.24094,1.24069,1.24069,1749199981.6894531
2012-05-30 16:03:00,1.24069,1.24093,1.24055,1.24055,3234899902.34375
2012-05-30 16:04:00,1.24057,1.24064,1.2402,1.2402,3292600097.65625
2012-05-30 16:05:00,1.2402,1.24031,1.24001,1.24013,2682200012.2070312
2012-05-30 16:06:00,1.24013,1.24015,1.23985,1.24009,2703200073.2421875
2012-05-30 16:07:00,1.24009,1.24023,1.24007,1.24016,1581499938.9648438
2012-05-30 16:08:00,1.24017,1.24023,1.23993,1.23995,2770100097.65625
2012-05-30 16:09:00,1.23995,1.2402,1.23995,1.24014,1938399963.3789065
2012-05-30 16:10:00,1.24012,1.2402,1.24006,1.24018,1621799926.7578125
2012-05-30 16:11:00,1.24016,1.24017,1.24014,1.24015,893799972.5341797
2012-05-30 16:12:00,1.24017,1.24026,1.24013,1.24024,1730000000.0
2012-05-30 16:13:00,1.24022,1.24028,1.24016,1.24021,1361100006.1035156
2012-05-30 16:14:00,1.2402,1.24024,1.24014,1.2402,1962299957.2753904
2012-05-30 16:15:00,1.24017,1.24019,1.24012,1.24012,1292899932.861328
2012-05-30 16:16:00,1.24013,1.24026,1.24008,1.24012,1655000000.0
2012-05-30 16:17:00,1.24013,1.24014,1.24006,1.24014,1165699996.9482422
2012-05-30 16:18:00,1.24011,1.24049,1.24008,1.24037,1609799957.2753906
2012-05-30 16:19:00,1.24036,1.24044,1.24014,1.24025,3557900085.4492188
2012-05-30 16:20:00,1.24024,1.24024,1.2398,1.23981,1937400054.9316409
2012-05-30 16:21:00,1.23983,1.23993,1.23967,1.23982,2661700134.277344
2012-05-30 16:22:00,1.2398,1.24007,1.23974,1.23992,2794299926.7578125
2012-05-30 16:23:00,1.23991,1.23999,1.23967,1.23982,2404799957.2753906
2012-05-30 16:24:00,1.23984,1.24,1.23984,1.23992,1520800018.3105469
2012-05-30 16:25:00,1.23992,1.23996,1.23976,1.23988,1280099945.0683594
2012-05-30 16:26:00,1.23988,1.23988,1.2396,1.2397,1485700073.2421875
2012-05-30 16:27:00,1.2397,1.24002,1.23966,1.23992,2753399963.3789062
2012-05-30 16:28:00,1.23992,1.23999,1.23985,1.23997,1541199951.171875
2012-05-30 16:29:00,1.23996,1.24006,1.23996,1.24005,578499984.7412109
2012-05-30 16:30:00,1.24003,1.24009,1.23995,1.24,1105100021.3623047
2012-05-30 16:31:00,1.24004,1.24015,1.23997,1.24004,2217400054.9316406
2012-05-30 16:32:00,1.24001,1.24004,1.23971,1.23973,1583099975.5859375
2012-05-30 16:33:00,1.23973,1.23979,1.23968,1.23968,1120800018.3105469
2012-05-30 16:34:00,1.23969,1.23997,1.23969,1.23997,836999969.4824219
2012-05-30 16:35:00,1.23998,1.24018,1.23982,1.23985,2862799987.7929688
2012-05-30 16:36:00,1.23987,1.24019,1.23987,1.24019,1893099975.5859373
2012-05-30 16:37:00,1.24017,1.24033,1.24014,1.2403,2015500030.517578
2012-05-30 16:38:00,1.24032,1.24061,1.24032,1.24051,2553200073.2421875
2012-05-30 16:39:00,1.24051,1.2406,1.24043,1.24058,2533500061.035156
2012-05-30 16:40:00,1.24058,1.24061,1.24028,1.24045,1521499938.9648438
2012-05-30 16:41:00,1.24044,1.24063,1.24031,1.24063,2726799926.7578125
2012-05-30 16:42:00,1.24064,1.24068,1.24053,1.24066,3119800109.863281
2012-05-30 16:43:00,1.24064,1.2407,1.24054,1.24059,1587599945.0683594
2012-05-30 16:44:00,1.24058,1.24084,1.24054,1.24081,2390700073.2421875
2012-05-30 16:45:00,1.2408,1.24085,1.24069,1.24079,2074900054.9316409
2012-05-30 16:46:00,1.24077,1.24077,1.24045,1.24065,2213600006.103516
2012-05-30 16:47:00,1.2407,1.2407,1.24049,1.24052,2231499938.964844
2012-05-30 16:48:00,1.24052,1.2407,1.24043,1.24044,1992200012.2070312
2012-05-30 16:49:00,1.24043,1.24066,1.24043,1.24062,1160100021.3623047
2012-05-30 16:50:00,1.24063,1.24063,1.24042,1.24062,2591700134.277344
2012-05-30 16:51:00,1.24063,1.24074,1.24057,1.24068,1838800048.828125
2012-05-30 16:52:00,1.24068,1.24071,1.24054,1.24062,1475899963.3789062
2012-05-30 16:53:00,1.24062,1.24067,1.24056,1.24056,1469400024.4140625
2012-05-30 16:54:00,1.24055,1.24056,1.24037,1.24039,1654499969.482422
2012-05-30 16:55:00,1.24039,1.24046,1.24022,1.24043,1613600006.1035156
2012-05-30 16:56:00,1.24039,1.2404,1.24013,1.24013,1424600067.138672
2012-05-30 16:57:00,1.24013,1.24035,1.24012,1.24035,1165199966.430664
2012-05-30 16:58:00,1.24036,1.24038,1.2403,1.24033,1776499938.9648438
2012-05-30 16:59:00,1.24034,1.24042,1.24027,1.24035,2413200073.2421875
2012-05-30 17:00:00,1.24037,1.24052,1.24036,1.24042,1781799926.7578125
2012-05-30 17:01:00,1.24042,1.24048,1.24038,1.24039,1055599975.5859376
2012-05-30 17:02:00,1.24036,1.24037,1.24005,1.24021,1447700042.7246094
2012-05-30 17:03:00,1.24024,1.24043,1.24024,1.24033,1790700073.2421875
2012-05-30 17:04:00,1.24033,1.24033,1.24012,1.24014,2140599975.5859373
2012-05-30 17:05:00,1.24014,1.24025,1.23994,1.23994,1500899963.3789062
2012-05-30 17:06:00,1.23994,1.23994,1.23959,1.23963,1998399963.3789065
2012-05-30 17:07:00,1.23963,1.23976,1.23962,1.23966,1738300018.3105469
2012-05-30 17:08:00,1.23964,1.2397,1.2392,1.23929,2259400024.4140625
2012-05-30 17:09:00,1.23929,1.23931,1.23915,1.23915,2739100036.6210938
2012-05-30 17:10:00,1.23915,1.23936,1.23915,1.23923,1868399963.3789065
2012-05-30 17:11:00,1.23923,1.23923,1.23915,1.23922,1379799957.2753906
2012-05-30 17:12:00,1.23922,1.23925,1.23914,1.23916,872200012.2070312
2012-05-30 17:13:00,1.23915,1.23915,1.23898,1.23909,1819600067.138672
2012-05-30 17:14:00,1.23913,1.2392,1.23832,1.23842,3750499877.929688
2012-05-30 17:15:00,1.23838,1.23845,1.23824,1.23844,2489499969.482422
2012-05-30 17:16:00,1.23845,1.23855,1.23838,1.23855,1415399932.861328
2012-05-30 17:17:00,1.23855,1.23872,1.23854,1.23867,1447299957.2753906
2012-05-30 17:18:00,1.23867,1.23894,1.23863,1.23894,2660799865.722656
2012-05-30 17:19:00,1.23895,1.2392,1.23894,1.23918,2506100006.103516
2012-05-30 17:20:00,1.23917,1.23919,1.23907,1.2391,2252200012.2070312
2012-05-30 17:21:00,1.2391,1.2391,1.23889,1.23908,2135700073.2421875
2012-05-30 17:22:00,1.23908,1.23925,1.23907,1.23925,1081399993.8964844
2012-05-30 17:23:00,1.23925,1.23925,1.2391,1.23916,1543200073.2421875
2012-05-30 17:24:00,1.23916,1.23933,1.23916,1.23929,2935199890.1367188
2012-05-30 17:25:00,1.23929,1.23934,1.23925,1.23934,2350200042.7246094
2012-05-30 17:26:00,1.23932,1.23938,1.23925,1.23936,1137399978.6376953
2012-05-30 17:27:00,1.23936,1.23936,1.23925,1.23926,900899963.3789062
2012-05-30 17:28:00,1.23926,1.23937,1.23907,1.23909,1543399963.3789062
2012-05-30 17:29:00,1.23909,1.23928,1.23901,1.23915,1382299957.2753906
2012-05-30 17:30:00,1.23912,1.23929,1.23908,1.23923,1499499969.482422
2012-05-30 17:31:00,1.23923,1.23935,1.23916,1.2393,1558099975.5859375
2012-05-30 17:32:00,1.23928,1.23945,1.23927,1.23944,1461000061.0351562
2012-05-30 17:33:00,1.23945,1.23955,1.23945,1.23954,1300099945.0683594
2012-05-30 17:34:00,1.23954,1.23954,1.23943,1.23945,762900009.1552734
2012-05-30 17:35:00,1.23945,1.23952,1.23915,1.23917,1995000000.0
2012-05-30 17:36:00,1.23917,1.23929,1.23908,1.23916,1995099945.0683596
2012-05-30 17:37:00,1.23915,1.23916,1.23893,1.23905,1773500061.0351562
2012-05-30 17:38:00,1.23905,1.23943,1.23905,1.23941,2084900054.9316409
2012-05-30 17:39:00,1.23941,1.23956,1.23938,1.23943,1701699981.6894531
2012-05-30 17:40:00,1.23944,1.23944,1.23915,1.23925,1643600006.1035156
2012-05-30 17:41:00,1.23926,1.23967,1.23926,1.23954,2434100036.6210938
2012-05-30 17:42:00,1.23955,1.23955,1.2392,1.23925,2456000061.035156
2012-05-30 17:43:00,1.23924,1.23924,1.23877,1.23887,2383500061.035156
2012-05-30 17:44:00,1.23887,1.23915,1.23887,1.23912,1549600067.138672
2012-05-30 17:45:00,1.23914,1.23938,1.23913,1.23938,1752299957.2753906
2012-05-30 17:46:00,1.23937,1.23937,1.23919,1.23926,1335899963.3789062
2012-05-30 17:47:00,1.23924,1.23927,1.23917,1.23919,1083799972.5341797
2012-05-30 17:48:00,1.23921,1.23937,1.23919,1.23926,1204300003.0517578
2012-05-30 17:49:00,1.23926,1.23926,1.23918,1.23918,1031299972.5341796
2012-05-30 17:50:00,1.2392,1.23932,1.2391,1.23915,1589100036.6210938
2012-05-30 17:51:00,1.23915,1.23916,1.23897,1.23898,1372100067.138672
2012-05-30 17:52:00,1.23898,1.23908,1.23891,1.23891,1521499938.9648438
2012-05-30 17:53:00,1.23889,1.23895,1.23834,1.23835,2273600006.103516
2012-05-30 17:54:00,1.23835,1.23858,1.23833,1.23852,1661499938.9648438
2012-05-30 17:55:00,1.23852,1.23857,1.23842,1.23842,1517299957.2753906
2012-05-30 17:56:00,1.23842,1.23863,1.23841,1.23863,2210200042.7246094
2012-05-30 17:57:00,1.23863,1.23866,1.23854,1.23856,1186800003.0517578
2012-05-30 17:58:00,1.23853,1.23856,1.23844,1.23844,2095500030.517578
2012-05-30 17:59:00,1.23847,1.23864,1.23834,1.23862,2047200012.2070312
2012-05-30 18:00:00,1.2386,1.2387,1.23854,1.23866,1895399932.861328
2012-05-30 18:01:00,1.23866,1.23883,1.23863,1.2388,2049600067.138672
2012-05-30 18:02:00,1.23884,1.23894,1.23875,1.23888,1485200042.7246094
2012-05-30 18:03:00,1.23888,1.23888,1.23867,1.2387,2114400024.4140625
2012-05-30 18:04:00,1.23869,1.23877,1.23867,1.23877,1726000061.0351562
2012-05-30 18:05:00,1.23877,1.23896,1.23877,1.23888,1626300048.828125
2012-05-30 18:06:00,1.23889,1.23892,1.23873,1.23873,749199981.6894531
2012-05-30 18:07:00,1.23876,1.23876,1.23863,1.23865,1501300048.828125
2012-05-30 18:08:00,1.23867,1.23868,1.23854,1.23863,1405099945.0683594
2012-05-30 18:09:00,1.23862,1.23866,1.23857,1.23857,1014899978.6376952
2012-05-30 18:10:00,1.23858,1.23864,1.23849,1.23849,1024400024.4140624
2012-05-30 18:11:00,1.23849,1.23851,1.2382,1.23828,1951199951.171875
2012-05-30 18:12:00,1.23828,1.23839,1.23828,1.23833,1841399993.8964844
2012-05-30 18:13:00,1.23833,1.23836,1.23829,1.2383,1286199951.171875
2012-05-30 18:14:00,1.23829,1.23834,1.23827,1.23833,1066100006.1035156
2012-05-30 18:15:00,1.23833,1.23838,1.23833,1.23833,907699966.430664
2012-05-30 18:16:00,1.23833,1.2384,1.23831,1.23836,1185599975.5859375
2012-05-30 18:17:00,1.2384,1.23889,1.23839,1.23873,2700899963.3789062
2012-05-30 18:18:00,1.23873,1.23895,1.23872,1.23893,1050199966.430664
2012-05-30 18:19:00,1.23893,1.23912,1.23888,1.23912,1041100006.1035156
2012-05-30 18:20:00,1.2391,1.23921,1.23902,1.2391,2125399932.861328
2012-05-30 18:21:00,1.2391,1.2391,1.23878,1.23878,1944900054.9316409
2012-05-30 18:22:00,1.23878,1.23889,1.23878,1.23884,1064499969.482422
2012-05-30 18:23:00,1.23884,1.23888,1.23883,1.23883,968700027.4658204
2012-05-30 18:24:00,1.23883,1.23887,1.23868,1.23868,987200012.2070312
2012-05-30 18:25:00,1.23865,1.23865,1.23834,1.23843,1980800018.3105469
2012-05-30 18:26:00,1.23842,1.23847,1.23823,1.23842,2263899993.8964844
2012-05-30 18:27:00,1.23842,1.23842,1.23815,1.23821,1531300048.828125
2012-05-30 18:28:00,1.23822,1.23822,1.23782,1.23793,3116300048.828125
2012-05-30 18:29:00,1.23793,1.23823,1.23793,1.23814,1942400054.9316409
2012-05-30 18:30:00,1.23814,1.23831,1.23814,1.23825,1484299926.7578125
2012-05-30 18:31:00,1.23823,1.23827,1.23806,1.23812,1492599945.0683594
2012-05-30 18:32:00,1.23812,1.23812,1.23785,1.23798,2235399932.861328
2012-05-30 18:33:00,1.23798,1.23818,1.23798,1.23806,1527599945.0683594
2012-05-30 18:34:00,1.23806,1.2383,1.23802,1.2383,2126900024.4140625
2012-05-30 18:35:00,1.23827,1.23833,1.23818,1.2383,1997700042.7246091
2012-05-30 18:36:00,1.23831,1.2384,1.23831,1.23835,960800018.3105468
2012-05-30 18:37:00,1.23834,1.23866,1.23833,1.23862,2286100006.103516
2012-05-30 18:38:00,1.23862,1.23862,1.23826,1.23827,1500099945.0683594
2012-05-30 18:39:00,1.23829,1.23841,1.23826,1.23831,1623000030.517578
2012-05-30 18:40:00,1.23835,1.23841,1.23808,1.23813,1994600067.138672
2012-05-30 18:41:00,1.23812,1.23825,1.2381,1.23821,1223199996.9482422
2012-05-30 18:42:00,1.23821,1.23823,1.23808,1.23814,898399963.3789062
2012-05-30 18:43:00,1.23814,1.23816,1.2381,1.23812,922600021.3623048
2012-05-30 18:44:00,1.23812,1.23849,1.23812,1.23848,1224599990.8447266
2012-05-30 18:45:00,1.23851,1.23855,1.2383,1.23831,683499984.7412109
2012-05-30 18:46:00,1.23832,1.23842,1.2383,1.23833,818799972.5341797
2012-05-30 18:47:00,1.23835,1.23855,1.23833,1.23842,1490099945.0683594
2012-05-30 18:48:00,1.23841,1.23841,1.2382,1.23831,1113499984.741211
2012-05-30 18:49:00,1.2383,1.2383,1.23821,1.23822,483199996.9482422
2012-05-30 18:50:00,1.23823,1.23843,1.23823,1.23834,1000999984.7412108
2012-05-30 18:51:00,1.23834,1.23834,1.23822,1.2383,996299972.5341796
2012-05-30 18:52:00,1.2383,1.2383,1.23806,1.23806,1460099945.0683594
2012-05-30 18:53:00,1.23805,1.23815,1.23797,1.23797,1216399993.8964844
2012-05-30 18:54:00,1.23797,1.23811,1.2379,1.23799,1797799987.7929688
2012-05-30 18:55:00,1.23802,1.2384,1.23802,1.2384,3050000000.0
2012-05-30 18:56:00,1.23839,1.23846,1.23823,1.23823,1711199951.171875
2012-05-30 18:57:00,1.23822,1.23836,1.2382,1.23832,1238600006.1035156
2012-05-30 18:58:00,1.23831,1.23843,1.23825,1.23825,1715899963.3789062
2012-05-30 18:59:00,1.23825,1.23825,1.2379,1.23797,2439700012.2070312
2012-05-30 19:00:00,1.23797,1.23821,1.23793,1.23813,2252400054.9316406
2012-05-30 19:01:00,1.23813,1.23818,1.23806,1.23817,1924700012.2070312
2012-05-30 19:02:00,1.23819,1.23821,1.23794,1.23796,2853800048.828125
2012-05-30 19:03:00,1.23798,1.23798,1.23779,1.23781,2534199981.689453
2012-05-30 19:04:00,1.23779,1.23783,1.23763,1.23771,1775399932.861328
2012-05-30 19:05:00,1.23771,1.23798,1.23766,1.23793,2211199951.171875
2012-05-30 19:06:00,1.23793,1.23805,1.23783,1.23785,1676100006.1035156
2012-05-30 19:07:00,1.23785,1.23785,1.2376,1.23768,1458399963.3789062
2012-05-30 19:08:00,1.23768,1.23774,1.23764,1.23774,1165899963.3789062
2012-05-30 19:09:00,1.23775,1.23794,1.23775,1.23794,1057900009.1552734
2012-05-30 19:10:00,1.23792,1.23798,1.23765,1.23766,2008200073.2421875
2012-05-30 19:11:00,1.23766,1.23788,1.23764,1.23788,1465299987.7929688
2012-05-30 19:12:00,1.23786,1.23787,1.23774,1.23774,797600021.3623047
2012-05-30 19:13:00,1.23772,1.23775,1.23679,1.23694,3236900024.4140625
2012-05-30 19:14:00,1.23694,1.23706,1.2366,1.23703,3014500122.0703125
2012-05-30 19:15:00,1.23706,1.23716,1.23685,1.237,2872300109.863281
2012-05-30 19:16:00,1.23701,1.23701,1.23613,1.23646,3216000061.035156
2012-05-30 19:17:00,1.23645,1.23663,1.23643,1.23656,2777099914.550781
2012-05-30 19:18:00,1.23657,1.23667,1.23644,1.23644,1612899932.861328
2012-05-30 19:19:00,1.23644,1.23677,1.23642,1.23674,1752200012.2070312
2012-05-30 19:20:00,1.23675,1.23694,1.23663,1.23694,1718300018.3105469
2012-05-30 19:21:00,1.23694,1.23715,1.23684,1.23704,2335800018.310547
2012-05-30 19:22:00,1.23703,1.23713,1.23688,1.23689,1753899993.8964844
2012-05-30 19:23:00,1.23688,1.23707,1.23681,1.23707,1530299987.7929688
2012-05-30 19:24:00,1.23707,1.23767,1.23707,1.23762,3165000000.0
2012-05-30 19:25:00,1.23761,1.23767,1.2374,1.23742,2068300018.3105469
2012-05-30 19:26:00,1.23742,1.2376,1.23724,1.23749,2234900054.9316406
2012-05-30 19:27:00,1.23749,1.23749,1.23731,1.23734,1509799957.2753906
2012-05-30 19:28:00,1.23734,1.23754,1.23734,1.2375,1000400009.1552734
2012-05-30 19:29:00,1.23751,1.23782,1.23751,1.23769,2898500061.035156
2012-05-30 19:30:00,1.23767,1.23767,1.23744,1.23759,2155200042.7246094
2012-05-30 19:31:00,1.23759,1.23774,1.23754,1.23764,1196299972.5341797
2012-05-30 19:32:00,1.23763,1.2377,1.23742,1.2375,1401399993.8964844
2012-05-30 19:33:00,1.23753,1.23765,1.23753,1.23759,607799987.7929688
2012-05-30 19:34:00,1.23757,1.23778,1.23757,1.23769,1348699951.171875
2012-05-30 19:35:00,1.23767,1.23767,1.23753,1.23758,1026699981.6894532
2012-05-30 19:36:00,1.23753,1.23758,1.23741,1.23742,1501399993.8964844
2012-05-30 19:37:00,1.23742,1.23763,1.23722,1.23732,2313099975.585937
2012-05-30 19:38:00,1.23735,1.2374,1.23723,1.23725,1360899963.3789062
2012-05-30 19:39:00,1.23726,1.23749,1.23725,1.23746,1253300018.3105469
2012-05-30 19:40:00,1.23746,1.23751,1.23718,1.23733,1746600036.6210938
2012-05-30 19:41:00,1.23733,1.23744,1.23732,1.23743,817900009.1552734
2012-05-30 19:42:00,1.23742,1.23742,1.23707,1.23717,1488500061.0351562
2012-05-30 19:43:00,1.23717,1.23717,1.23702,1.23713,819499969.4824219
2012-05-30 19:44:00,1.23712,1.23721,1.23712,1.23714,851399993.8964844
2012-05-30 19:45:00,1.23714,1.23728,1.23704,1.23724,1778099975.5859375
2012-05-30 19:46:00,1.23724,1.23737,1.23709,1.23737,1199499969.482422
2012-05-30 19:47:00,1.23737,1.2375,1.23735,1.23745,1058399963.3789062
2012-05-30 19:48:00,1.23746,1.23764,1.23743,1.23744,1515399932.861328
2012-05-30 19:49:00,1.23743,1.23745,1.23736,1.23743,1311799926.7578125
2012-05-30 19:50:00,1.23743,1.23754,1.23743,1.23753,1020999984.7412108
2012-05-30 19:51:00,1.23753,1.23758,1.23751,1.23755,776299972.5341797
2012-05-30 19:52:00,1.23756,1.23768,1.23744,1.23744,2068999938.964844
2012-05-30 19:53:00,1.23744,1.23754,1.23743,1.23753,828499984.7412109
2012-05-30 19:54:00,1.23753,1.23753,1.23716,1.23716,2292500000.0
2012-05-30 19:55:00,1.23715,1.23729,1.23715,1.23723,1251800003.0517578
2012-05-30 19:56:00,1.23723,1.23727,1.23722,1.23725,684300003.0517578
2012-05-30 19:57:00,1.23725,1.23727,1.23702,1.23702,1121399993.8964844
2012-05-30 19:58:00,1.23704,1.23717,1.23701,1.23704,1196999969.482422
2012-05-30 19:59:00,1.23704,1.23713,1.23683,1.23683,2326900024.4140625
2012-05-30 20:00:00,1.23683,1.23697,1.23661,1.23665,2976499938.964844
2012-05-30 20:01:00,1.23664,1.23683,1.23656,1.23662,1896499938.964844
2012-05-30 20:02:00,1.23664,1.23683,1.23662,1.23678,1355899963.3789062
2012-05-30 20:03:00,1.23678,1.23692,1.23674,1.2369,1358800048.828125
2012-05-30 20:04:00,1.23691,1.23697,1.23679,1.2368,1958500061.035156
2012-05-30 20:05:00,1.23681,1.237,1.23679,1.23698,1858999938.964844
2012-05-30 20:06:00,1.23698,1.23703,1.23692,1.23696,1146100006.1035156
2012-05-30 20:07:00,1.23694,1.23699,1.23689,1.2369,807500000.0
2012-05-30 20:08:00,1.23691,1.23699,1.23689,1.23696,1239499969.482422
2012-05-30 20:09:00,1.23695,1.237,1.23694,1.23699,345400009.15527344
2012-05-30 20:10:00,1.237,1.23713,1.23698,1.2371,973399963.3789062
2012-05-30 20:11:00,1.23709,1.2371,1.23692,1.23692,959000015.2587892
2012-05-30 20:12:00,1.23692,1.23701,1.23671,1.23698,1652200012.2070312
2012-05-30 20:13:00,1.23693,1.23693,1.23681,1.23683,1700299987.7929688
2012-05-30 20:14:00,1.23683,1.23692,1.23671,1.23675,1526799926.7578125
2012-05-30 20:15:00,1.23675,1.2368,1.23661,1.23671,1759400024.4140625
2012-05-30 20:16:00,1.2367,1.2367,1.23647,1.23652,1181600036.6210938
2012-05-30 20:17:00,1.23653,1.23659,1.23653,1.23659,573600006.1035156
2012-05-30 20:18:00,1.23659,1.23662,1.23649,1.23653,1314199981.6894531
2012-05-30 20:19:00,1.23653,1.23659,1.23653,1.23658,840000000.0
2012-05-30 20:20:00,1.23658,1.23707,1.23655,1.23703,1708899993.8964844
2012-05-30 20:21:00,1.23701,1.23715,1.23679,1.23687,1520299987.7929688
2012-05-30 20:22:00,1.23686,1.2369,1.23677,1.23677,1050500030.517578
2012-05-30 20:23:00,1.23677,1.23679,1.23667,1.23667,1316699981.6894531
2012-05-30 20:24:00,1.23669,1.23673,1.23664,1.2367,1156399993.8964844
2012-05-30 20:25:00,1.2367,1.23673,1.23644,1.23653,1168499984.741211
2012-05-30 20:26:00,1.23653,1.23662,1.23653,1.23659,611199989.3188477
2012-05-30 20:27:00,1.23659,1.23665,1.23659,1.23662,356599998.4741211
2012-05-30 20:28:00,1.23663,1.23671,1.23663,1.23667,616899986.2670898
2012-05-30 20:29:00,1.23668,1.2367,1.23665,1.23665,543800010.6811523
2012-05-30 20:30:00,1.23665,1.2367,1.23659,1.23659,498300018.3105469
2012-05-30 20:31:00,1.23659,1.23665,1.23659,1.23663,929899978.6376952
2012-05-30 20:32:00,1.23662,1.23662,1.23657,1.23657,780000000.0
2012-05-30 20:33:00,1.23657,1.23661,1.23654,1.2366,697600021.3623047
2012-05-30 20:34:00,1.23662,1.23668,1.23662,1.23668,559199981.6894531
2012-05-30 20:35:00,1.23666,1.23666,1.23666,1.23666,225599994.65942383
2012-05-30 20:36:00,1.23666,1.23666,1.23662,1.23664,229200000.76293945
2012-05-30 20:37:00,1.23664,1.23679,1.23663,1.23673,520499992.3706055
2012-05-30 20:38:00,1.23673,1.23675,1.2367,1.23673,484799995.4223633
2012-05-30 20:39:00,1.23675,1.23678,1.23672,1.23673,730199966.4306641
2012-05-30 20:40:00,1.23673,1.23681,1.23673,1.23676,480600013.73291016
2012-05-30 20:41:00,1.23679,1.23694,1.23676,1.23694,633400001.5258789
2012-05-30 20:42:00,1.23694,1.23695,1.23678,1.23695,1321900024.4140625
2012-05-30 20:43:00,1.23693,1.23693,1.23688,1.23692,649199981.6894531
2012-05-30 20:44:00,1.23688,1.23693,1.23688,1.23691,313299999.23706055
2012-05-30 20:45:00,1.23691,1.23695,1.23686,1.23687,890000000.0
2012-05-30 20:46:00,1.23687,1.23687,1.23669,1.23669,1251900024.4140625
2012-05-30 20:47:00,1.23671,1.23672,1.23658,1.23662,675100021.3623047
2012-05-30 20:48:00,1.23662,1.23675,1.2366,1.2366,1180100021.3623047
2012-05-30 20:49:00,1.2366,1.23676,1.2366,1.23663,1247600021.3623047
2012-05-30 20:50:00,1.23663,1.23672,1.23657,1.23661,1347799987.7929688
2012-05-30 20:51:00,1.2366,1.23662,1.2365,1.2365,824599990.8447266
2012-05-30 20:52:00,1.2365,1.23653,1.2365,1.2365,462000007.6293945
2012-05-30 20:53:00,1.2365,1.23651,1.2365,1.2365,709199981.6894531
2012-05-30 20:54:00,1.2365,1.23658,1.2365,1.23658,649899978.6376953
2012-05-30 20:55:00,1.23655,1.23666,1.23654,1.23666,769800033.5693359
2012-05-30 20:56:00,1.23665,1.23666,1.23653,1.23655,1140000000.0
2012-05-30 20:57:00,1.23655,1.23658,1.2365,1.23658,510600013.73291016
2012-05-30 20:58:00,1.23659,1.23663,1.23653,1.23654,544599990.8447266
2012-05-30 20:59:00,1.23661,1.23661,1.23653,1.23659,307000007.62939453
